Artist,Song,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
Moby,One Of These Mornings,1mxiwKmq0bXzigEaxEzWVO,0.404,0.459,11.0,-8.323,0.0,0.034,0.158,0.66,0.0818,0.0475,91.323,audio_features,spotify:track:1mxiwKmq0bXzigEaxEzWVO,https://api.spotify.com/v1/tracks/1mxiwKmq0bXzigEaxEzWVO,https://api.spotify.com/v1/audio-analysis/1mxiwKmq0bXzigEaxEzWVO,192693.0,4.0
Moby,Another Woman,6UPW1dEXiy0dEfGCYRhqfo,0.602,0.446,11.0,-11.608,0.0,0.0378,0.0841,0.846,0.122,0.495,110.899,audio_features,spotify:track:6UPW1dEXiy0dEfGCYRhqfo,https://api.spotify.com/v1/tracks/6UPW1dEXiy0dEfGCYRhqfo,https://api.spotify.com/v1/audio-analysis/6UPW1dEXiy0dEfGCYRhqfo,236067.0,4.0
Moby,Sunday (The Day Before My Birthday),1iqDKPrllPS2D4QTxdG4kH,0.603,0.679,9.0,-10.386,0.0,0.0357,0.00102,0.833,0.432,0.307,95.01,audio_features,spotify:track:1iqDKPrllPS2D4QTxdG4kH,https://api.spotify.com/v1/tracks/1iqDKPrllPS2D4QTxdG4kH,https://api.spotify.com/v1/audio-analysis/1iqDKPrllPS2D4QTxdG4kH,309280.0,4.0
Moby,Sleep Alone,13KvP86PAjJFpMsIA6Mew5,0.36,0.262,7.0,-14.941,0.0,0.0337,0.878,0.77,0.124,0.456,81.407,audio_features,spotify:track:13KvP86PAjJFpMsIA6Mew5,https://api.spotify.com/v1/tracks/13KvP86PAjJFpMsIA6Mew5,https://api.spotify.com/v1/audio-analysis/13KvP86PAjJFpMsIA6Mew5,285360.0,1.0
Sinéad O'Connor,Harbour,7EHeq2QCxDpBDtDigZLhCF,0.551,0.382,2.0,-13.114,1.0,0.0236,0.172,0.474,0.0923,0.0992,92.071,audio_features,spotify:track:7EHeq2QCxDpBDtDigZLhCF,https://api.spotify.com/v1/tracks/7EHeq2QCxDpBDtDigZLhCF,https://api.spotify.com/v1/audio-analysis/7EHeq2QCxDpBDtDigZLhCF,387573.0,4.0
Mazzy Star,Fade Into You,3wuB1JUu6styTUqIuic7OV,0.431,0.125,9.0,-25.426,1.0,0.0318,0.212,0.000387,0.0858,0.154,157.266,audio_features,spotify:track:3wuB1JUu6styTUqIuic7OV,https://api.spotify.com/v1/tracks/3wuB1JUu6styTUqIuic7OV,https://api.spotify.com/v1/audio-analysis/3wuB1JUu6styTUqIuic7OV,288760.0,3.0
Everything But The Girl,Missing,0mCRhbedh0rFSl6Hbvsjs1,0.74,0.707,9.0,-11.612,0.0,0.0308,0.0321,0.0171,0.0613,0.739,123.494,audio_features,spotify:track:0mCRhbedh0rFSl6Hbvsjs1,https://api.spotify.com/v1/tracks/0mCRhbedh0rFSl6Hbvsjs1,https://api.spotify.com/v1/audio-analysis/0mCRhbedh0rFSl6Hbvsjs1,234600.0,4.0
Youssou N'Dour,7 Seconds,6ujamBcBsjC0cpyeMr9xja,0.681,0.672,1.0,-10.505,0.0,0.027,0.075,2.63e-06,0.147,0.54,154.199,audio_features,spotify:track:6ujamBcBsjC0cpyeMr9xja,https://api.spotify.com/v1/tracks/6ujamBcBsjC0cpyeMr9xja,https://api.spotify.com/v1/audio-analysis/6ujamBcBsjC0cpyeMr9xja,299640.0,4.0
Bruce Springsteen,Brilliant Disguise,71GWQm6aOMrZaSDMJLmd7B,0.704,0.832,9.0,-9.123,1.0,0.0297,0.162,1.93e-06,0.0347,0.935,126.358,audio_features,spotify:track:71GWQm6aOMrZaSDMJLmd7B,https://api.spotify.com/v1/tracks/71GWQm6aOMrZaSDMJLmd7B,https://api.spotify.com/v1/audio-analysis/71GWQm6aOMrZaSDMJLmd7B,255133.0,4.0
The Hooters,500 Miles,4NTVgBIkIO63F7V4cTTDtr,0.534,0.732,7.0,-7.29,0.0,0.0404,0.548,4.91e-05,0.0845,0.67,74.799,audio_features,spotify:track:4NTVgBIkIO63F7V4cTTDtr,https://api.spotify.com/v1/tracks/4NTVgBIkIO63F7V4cTTDtr,https://api.spotify.com/v1/audio-analysis/4NTVgBIkIO63F7V4cTTDtr,262240.0,4.0
Cash Is King,Highway Man,0QBh6gLgNsdGpAOxZ2E159,0.582,0.707,11.0,-5.244,0.0,0.0258,0.678,0.000632,0.227,0.362,88.955,audio_features,spotify:track:0QBh6gLgNsdGpAOxZ2E159,https://api.spotify.com/v1/tracks/0QBh6gLgNsdGpAOxZ2E159,https://api.spotify.com/v1/audio-analysis/0QBh6gLgNsdGpAOxZ2E159,204307.0,4.0
Raphael Saadiq,Sure Hope You Mean It,1yWC5n9Op9AioNE78907M2,0.689,0.762,0.0,-4.371,1.0,0.052,0.0126,0.0,0.213,0.645,103.092,audio_features,spotify:track:1yWC5n9Op9AioNE78907M2,https://api.spotify.com/v1/tracks/1yWC5n9Op9AioNE78907M2,https://api.spotify.com/v1/audio-analysis/1yWC5n9Op9AioNE78907M2,220280.0,4.0
D'Angelo,Brown Sugar,3tyUh8UpK0PVu00AjbP1UG,0.718,0.486,9.0,-8.342,1.0,0.168,0.53,0.0342,0.102,0.589,83.077,audio_features,spotify:track:3tyUh8UpK0PVu00AjbP1UG,https://api.spotify.com/v1/tracks/3tyUh8UpK0PVu00AjbP1UG,https://api.spotify.com/v1/audio-analysis/3tyUh8UpK0PVu00AjbP1UG,262893.0,4.0
Duffy,Rain On Your Parade,1TZ4HuW7RuRWQm5nJDO44L,0.468,0.755,4.0,-3.526,0.0,0.0491,0.0343,1.66e-06,0.486,0.235,139.863,audio_features,spotify:track:1TZ4HuW7RuRWQm5nJDO44L,https://api.spotify.com/v1/tracks/1TZ4HuW7RuRWQm5nJDO44L,https://api.spotify.com/v1/audio-analysis/1TZ4HuW7RuRWQm5nJDO44L,208267.0,4.0
Amos Lee,"Keep It Loose, Keep It Tight",5cfjQifrJKzYYWUvq9Cl32,0.592,0.233,4.0,-11.661,1.0,0.0445,0.863,0.0,0.108,0.221,130.669,audio_features,spotify:track:5cfjQifrJKzYYWUvq9Cl32,https://api.spotify.com/v1/tracks/5cfjQifrJKzYYWUvq9Cl32,https://api.spotify.com/v1/audio-analysis/5cfjQifrJKzYYWUvq9Cl32,190027.0,4.0
FLORiS,One More Day,1EziTou4jfV8pDNpkn2nbn,0.532,0.457,8.0,-8.867,1.0,0.029,0.635,0.0122,0.251,0.142,104.038,audio_features,spotify:track:1EziTou4jfV8pDNpkn2nbn,https://api.spotify.com/v1/tracks/1EziTou4jfV8pDNpkn2nbn,https://api.spotify.com/v1/audio-analysis/1EziTou4jfV8pDNpkn2nbn,273947.0,4.0
Bent,Magic Love,0t0qBVV3fLTP0lGNrE0Dte,0.687,0.671,9.0,-13.23,0.0,0.0451,0.086,0.164,0.215,0.969,121.03,audio_features,spotify:track:0t0qBVV3fLTP0lGNrE0Dte,https://api.spotify.com/v1/tracks/0t0qBVV3fLTP0lGNrE0Dte,https://api.spotify.com/v1/audio-analysis/0t0qBVV3fLTP0lGNrE0Dte,206333.0,4.0
Alderliefste met Ramses Shaffy en Liesbeth List,Laat Me / Vivre - Lange Versie,2PHOur4OYsDGCv1Zad1A4A,0.658,0.412,1.0,-9.326,0.0,0.0301,0.597,2.45e-05,0.156,0.37,80.541,audio_features,spotify:track:2PHOur4OYsDGCv1Zad1A4A,https://api.spotify.com/v1/tracks/2PHOur4OYsDGCv1Zad1A4A,https://api.spotify.com/v1/audio-analysis/2PHOur4OYsDGCv1Zad1A4A,385600.0,4.0
Berk & The Virtual Band,Viva La Vida,7beGfviByNs5H88ikCu7TM,0.618,0.521,5.0,-7.778,0.0,0.0294,0.497,0.0,0.165,0.62,115.05,audio_features,spotify:track:7beGfviByNs5H88ikCu7TM,https://api.spotify.com/v1/tracks/7beGfviByNs5H88ikCu7TM,https://api.spotify.com/v1/audio-analysis/7beGfviByNs5H88ikCu7TM,263918.0,4.0
Angus & Julia Stone,The Beast,6Z2bxdL0pFBubJQe6yI6OE,0.611,0.606,6.0,-8.099,0.0,0.0415,0.53,0.00163,0.281,0.212,130.686,audio_features,spotify:track:6Z2bxdL0pFBubJQe6yI6OE,https://api.spotify.com/v1/tracks/6Z2bxdL0pFBubJQe6yI6OE,https://api.spotify.com/v1/audio-analysis/6Z2bxdL0pFBubJQe6yI6OE,229600.0,4.0
Angus & Julia Stone,Wasted,3cdrrtzZCJUx47pKsnb7F7,0.649,0.317,7.0,-11.013,1.0,0.0269,0.614,0.162,0.134,0.223,90.047,audio_features,spotify:track:3cdrrtzZCJUx47pKsnb7F7,https://api.spotify.com/v1/tracks/3cdrrtzZCJUx47pKsnb7F7,https://api.spotify.com/v1/audio-analysis/3cdrrtzZCJUx47pKsnb7F7,224000.0,4.0
Angus & Julia Stone,Just a Boy,3cAqNxWChJHpYkQTgBpj47,0.654,0.667,0.0,-8.279,1.0,0.0483,0.123,0.000224,0.24,0.263,161.208,audio_features,spotify:track:3cAqNxWChJHpYkQTgBpj47,https://api.spotify.com/v1/tracks/3cAqNxWChJHpYkQTgBpj47,https://api.spotify.com/v1/audio-analysis/3cAqNxWChJHpYkQTgBpj47,236947.0,4.0
India.Arie,Can I Walk With You,5gy4PCeVG0SZSTZSraEDVQ,0.83,0.513,0.0,-8.555,1.0,0.0285,0.0253,0.000479,0.172,0.891,120.011,audio_features,spotify:track:5gy4PCeVG0SZSTZSraEDVQ,https://api.spotify.com/v1/tracks/5gy4PCeVG0SZSTZSraEDVQ,https://api.spotify.com/v1/audio-analysis/5gy4PCeVG0SZSTZSraEDVQ,230280.0,4.0
India.Arie,Strength Courage & Wisdom,4BOOFYQGXnRfhCi4omLQ8t,0.64,0.6,7.0,-6.341,1.0,0.0948,0.075,7.9e-05,0.0752,0.627,175.832,audio_features,spotify:track:4BOOFYQGXnRfhCi4omLQ8t,https://api.spotify.com/v1/tracks/4BOOFYQGXnRfhCi4omLQ8t,https://api.spotify.com/v1/audio-analysis/4BOOFYQGXnRfhCi4omLQ8t,297800.0,4.0
Aimee Mann,The Scientist,6ATWmu8a3JY70lMntyCnnD,0.487,0.487,8.0,-9.405,1.0,0.0302,0.838,0.00301,0.696,0.0839,81.142,audio_features,spotify:track:6ATWmu8a3JY70lMntyCnnD,https://api.spotify.com/v1/tracks/6ATWmu8a3JY70lMntyCnnD,https://api.spotify.com/v1/audio-analysis/6ATWmu8a3JY70lMntyCnnD,259707.0,4.0
Aimee Mann,You Could Make A Killing,6SNL85ZHgi5FjmVsX48o9j,0.374,0.419,3.0,-9.902,1.0,0.0301,0.501,0.019,0.188,0.171,132.729,audio_features,spotify:track:6SNL85ZHgi5FjmVsX48o9j,https://api.spotify.com/v1/tracks/6SNL85ZHgi5FjmVsX48o9j,https://api.spotify.com/v1/audio-analysis/6SNL85ZHgi5FjmVsX48o9j,215467.0,3.0
Massive Attack,Unfinished Sympathy - 2006 Digital Remaster,7cFfFVVubc4K5qB0jGyguY,0.592,0.891,7.0,-5.637,1.0,0.0316,0.0145,0.141,0.394,0.717,114.348,audio_features,spotify:track:7cFfFVVubc4K5qB0jGyguY,https://api.spotify.com/v1/tracks/7cFfFVVubc4K5qB0jGyguY,https://api.spotify.com/v1/audio-analysis/7cFfFVVubc4K5qB0jGyguY,312293.0,4.0
Sade,Your Love Is King - Remastered,5EwNOL1CWnM74ptsVvW9OV,0.727,0.493,9.0,-5.054,1.0,0.0269,0.476,5.69e-05,0.0354,0.616,134.608,audio_features,spotify:track:5EwNOL1CWnM74ptsVvW9OV,https://api.spotify.com/v1/tracks/5EwNOL1CWnM74ptsVvW9OV,https://api.spotify.com/v1/audio-analysis/5EwNOL1CWnM74ptsVvW9OV,221293.0,3.0
Sade,Smooth Operator - 2011 Remastered,28XDE6yXI6Bp4U3nLSGqzp,0.688,0.684,9.0,-5.181,0.0,0.032,0.0757,0.000832,0.0441,0.96,119.193,audio_features,spotify:track:28XDE6yXI6Bp4U3nLSGqzp,https://api.spotify.com/v1/tracks/28XDE6yXI6Bp4U3nLSGqzp,https://api.spotify.com/v1/audio-analysis/28XDE6yXI6Bp4U3nLSGqzp,256147.0,4.0
Molly Johnson,Lucky,5TNcyYox0QRxtgOaDmj6rP,0.722,0.365,8.0,-7.986,1.0,0.038,0.777,0.0,0.101,0.554,117.58,audio_features,spotify:track:5TNcyYox0QRxtgOaDmj6rP,https://api.spotify.com/v1/tracks/5TNcyYox0QRxtgOaDmj6rP,https://api.spotify.com/v1/audio-analysis/5TNcyYox0QRxtgOaDmj6rP,160627.0,4.0
Molly Johnson,Miss Celie's Blues,7nh5yTMPBKlsENuczYhOc9,0.606,0.407,0.0,-8.944,1.0,0.0429,0.855,0.00568,0.405,0.564,95.893,audio_features,spotify:track:7nh5yTMPBKlsENuczYhOc9,https://api.spotify.com/v1/tracks/7nh5yTMPBKlsENuczYhOc9,https://api.spotify.com/v1/audio-analysis/7nh5yTMPBKlsENuczYhOc9,226333.0,4.0
Molly Johnson,Melody,17UmC8YkAs84a0Cvk3Xxt3,0.585,0.282,9.0,-12.801,0.0,0.0505,0.603,0.0,0.106,0.513,80.516,audio_features,spotify:track:17UmC8YkAs84a0Cvk3Xxt3,https://api.spotify.com/v1/tracks/17UmC8YkAs84a0Cvk3Xxt3,https://api.spotify.com/v1/audio-analysis/17UmC8YkAs84a0Cvk3Xxt3,204960.0,4.0
Bonobo,Terrapin,4GEtOPm5unfpSL2zweIGiR,0.555,0.323,10.0,-16.403,1.0,0.0355,0.787,0.931,0.112,0.0393,152.112,audio_features,spotify:track:4GEtOPm5unfpSL2zweIGiR,https://api.spotify.com/v1/tracks/4GEtOPm5unfpSL2zweIGiR,https://api.spotify.com/v1/audio-analysis/4GEtOPm5unfpSL2zweIGiR,279933.0,4.0
Bright Eyes,No One Would Riot For Less,1hjHahCEeplmWDeu0KFKhT,0.32,0.295,11.0,-10.079,0.0,0.0274,0.176,0.178,0.099,0.22,137.95,audio_features,spotify:track:1hjHahCEeplmWDeu0KFKhT,https://api.spotify.com/v1/tracks/1hjHahCEeplmWDeu0KFKhT,https://api.spotify.com/v1/audio-analysis/1hjHahCEeplmWDeu0KFKhT,310520.0,4.0
Cat Power,(I Can’t Get No) Satisfaction,4v2laH2faHbBeDumWMLHIZ,0.604,0.104,9.0,-16.739,0.0,0.0302,0.922,0.00052,0.107,0.25,99.325,audio_features,spotify:track:4v2laH2faHbBeDumWMLHIZ,https://api.spotify.com/v1/tracks/4v2laH2faHbBeDumWMLHIZ,https://api.spotify.com/v1/audio-analysis/4v2laH2faHbBeDumWMLHIZ,185160.0,4.0
CocoRosie,Lemonade - Edit,31rmLSgoQ9xFS35ZJ29MRb,0.705,0.438,4.0,-7.506,0.0,0.0342,0.604,0.0,0.099,0.214,121.983,audio_features,spotify:track:31rmLSgoQ9xFS35ZJ29MRb,https://api.spotify.com/v1/tracks/31rmLSgoQ9xFS35ZJ29MRb,https://api.spotify.com/v1/audio-analysis/31rmLSgoQ9xFS35ZJ29MRb,210613.0,4.0
Crooked Still,Undone In Sorrow,2cjZm8yD9FQjfJYCA6Sqfg,0.356,0.372,7.0,-8.685,0.0,0.03,0.784,0.0365,0.112,0.317,101.748,audio_features,spotify:track:2cjZm8yD9FQjfJYCA6Sqfg,https://api.spotify.com/v1/tracks/2cjZm8yD9FQjfJYCA6Sqfg,https://api.spotify.com/v1/audio-analysis/2cjZm8yD9FQjfJYCA6Sqfg,185888.0,4.0
Dido,Here With Me - Chillin with the Family Mix,2TJH3g7tsyetsFu0KwXNsj,0.615,0.369,11.0,-11.643,0.0,0.0327,0.267,0.0214,0.102,0.153,87.206,audio_features,spotify:track:2TJH3g7tsyetsFu0KwXNsj,https://api.spotify.com/v1/tracks/2TJH3g7tsyetsFu0KwXNsj,https://api.spotify.com/v1/audio-analysis/2TJH3g7tsyetsFu0KwXNsj,316733.0,4.0
Eels,Bus Stop Boxer,65loszWxbJbJe1zY2Trsph,0.782,0.522,0.0,-7.861,1.0,0.0375,0.0301,0.00819,0.093,0.549,116.363,audio_features,spotify:track:65loszWxbJbJe1zY2Trsph,https://api.spotify.com/v1/tracks/65loszWxbJbJe1zY2Trsph,https://api.spotify.com/v1/audio-analysis/65loszWxbJbJe1zY2Trsph,222200.0,4.0
Elizabeth Fraser,Moses,7a0TQDgcnMCBL64jckgJLC,0.658,0.595,7.0,-8.508,0.0,0.0268,0.134,0.611,0.125,0.39,93.998,audio_features,spotify:track:7a0TQDgcnMCBL64jckgJLC,https://api.spotify.com/v1/tracks/7a0TQDgcnMCBL64jckgJLC,https://api.spotify.com/v1/audio-analysis/7a0TQDgcnMCBL64jckgJLC,242494.0,4.0
Emancipator,Greenland,2SPTGg9SC5MT1FwNX4IYfx,0.593,0.398,4.0,-13.301,0.0,0.0295,0.0273,0.827,0.231,0.0989,98.728,audio_features,spotify:track:2SPTGg9SC5MT1FwNX4IYfx,https://api.spotify.com/v1/tracks/2SPTGg9SC5MT1FwNX4IYfx,https://api.spotify.com/v1/audio-analysis/2SPTGg9SC5MT1FwNX4IYfx,191067.0,4.0
Emmanuel Santarromana,Métropolitain,3oYPV3nkPquY0FbisFGvou,0.789,0.731,9.0,-6.515,0.0,0.0425,0.305,0.343,0.0332,0.885,101.999,audio_features,spotify:track:3oYPV3nkPquY0FbisFGvou,https://api.spotify.com/v1/tracks/3oYPV3nkPquY0FbisFGvou,https://api.spotify.com/v1/audio-analysis/3oYPV3nkPquY0FbisFGvou,212760.0,4.0
Federico Aubele,Postales,0WMSOFttGVcpEK0S0Lml6n,0.717,0.531,7.0,-8.476,1.0,0.0661,0.157,0.00156,0.149,0.665,94.511,audio_features,spotify:track:0WMSOFttGVcpEK0S0Lml6n,https://api.spotify.com/v1/tracks/0WMSOFttGVcpEK0S0Lml6n,https://api.spotify.com/v1/audio-analysis/0WMSOFttGVcpEK0S0Lml6n,244465.0,4.0
Fila Brazillia,Spill the Beans,0vx16d4GRsfJMHQ1gLbCtA,0.57,0.367,11.0,-13.794,0.0,0.0317,0.0883,0.804,0.114,0.152,144.907,audio_features,spotify:track:0vx16d4GRsfJMHQ1gLbCtA,https://api.spotify.com/v1/tracks/0vx16d4GRsfJMHQ1gLbCtA,https://api.spotify.com/v1/audio-analysis/0vx16d4GRsfJMHQ1gLbCtA,266667.0,3.0
Gelka,Soon,0pi4uo7DAnDx9GKSezEt0T,0.8,0.426,6.0,-12.152,0.0,0.0604,0.249,0.143,0.0896,0.364,92.027,audio_features,spotify:track:0pi4uo7DAnDx9GKSezEt0T,https://api.spotify.com/v1/tracks/0pi4uo7DAnDx9GKSezEt0T,https://api.spotify.com/v1/audio-analysis/0pi4uo7DAnDx9GKSezEt0T,253347.0,4.0
The Golden Filter,Frejya's Ghost,5PvFTlLx7rdYu21KsroeT7,0.659,0.87,1.0,-3.184,1.0,0.0457,0.000651,0.387,0.119,0.836,114.972,audio_features,spotify:track:5PvFTlLx7rdYu21KsroeT7,https://api.spotify.com/v1/tracks/5PvFTlLx7rdYu21KsroeT7,https://api.spotify.com/v1/audio-analysis/5PvFTlLx7rdYu21KsroeT7,277600.0,4.0
Goldfrapp,Lovely Head,1AJ2nnlhd3LrES1oKF5S5s,0.481,0.413,5.0,-9.863,0.0,0.0278,0.682,0.939,0.149,0.053,109.001,audio_features,spotify:track:1AJ2nnlhd3LrES1oKF5S5s,https://api.spotify.com/v1/tracks/1AJ2nnlhd3LrES1oKF5S5s,https://api.spotify.com/v1/audio-analysis/1AJ2nnlhd3LrES1oKF5S5s,229827.0,4.0
Goldfrapp,Utopia,3wxTNS3aqb9RbBLZgJdZgH,0.433,0.667,2.0,-6.431,0.0,0.0263,0.00316,0.018,0.0658,0.243,91.017,audio_features,spotify:track:3wxTNS3aqb9RbBLZgJdZgH,https://api.spotify.com/v1/tracks/3wxTNS3aqb9RbBLZgJdZgH,https://api.spotify.com/v1/audio-analysis/3wxTNS3aqb9RbBLZgJdZgH,258027.0,4.0
Gotan Project,Epoca,6nrUDtBBWBKuSDofJpphDd,0.785,0.743,9.0,-3.364,1.0,0.0441,0.0585,0.0799,0.139,0.698,91.016,audio_features,spotify:track:6nrUDtBBWBKuSDofJpphDd,https://api.spotify.com/v1/tracks/6nrUDtBBWBKuSDofJpphDd,https://api.spotify.com/v1/audio-analysis/6nrUDtBBWBKuSDofJpphDd,263813.0,4.0
Grace Jones,I've Seen That Face Before (Libertango),0nBEx74HaTYI0LqUBrDfk7,0.803,0.407,9.0,-16.657,0.0,0.0607,0.000695,0.137,0.0535,0.966,133.326,audio_features,spotify:track:0nBEx74HaTYI0LqUBrDfk7,https://api.spotify.com/v1/tracks/0nBEx74HaTYI0LqUBrDfk7,https://api.spotify.com/v1/audio-analysis/0nBEx74HaTYI0LqUBrDfk7,268840.0,4.0
Groove Armada,Little By Little,6rPFkvpzROrYhkdl3rcjS2,0.731,0.444,10.0,-13.333,0.0,0.043,0.141,0.136,0.0761,0.901,159.982,audio_features,spotify:track:6rPFkvpzROrYhkdl3rcjS2,https://api.spotify.com/v1/tracks/6rPFkvpzROrYhkdl3rcjS2,https://api.spotify.com/v1/audio-analysis/6rPFkvpzROrYhkdl3rcjS2,330360.0,4.0
Gustavo Santaolalla,Pampa,7eku3RQWLOSrsxjgt0Y3FS,0.612,0.178,4.0,-14.151,0.0,0.0522,0.88,0.485,0.0865,0.33,177.381,audio_features,spotify:track:7eku3RQWLOSrsxjgt0Y3FS,https://api.spotify.com/v1/tracks/7eku3RQWLOSrsxjgt0Y3FS,https://api.spotify.com/v1/audio-analysis/7eku3RQWLOSrsxjgt0Y3FS,262667.0,3.0
Hellsongs,Breaking the law,2OlcbqMfxrMRr83r5AoWk5,0.767,0.256,9.0,-9.571,0.0,0.0598,0.797,0.0,0.11,0.433,133.445,audio_features,spotify:track:2OlcbqMfxrMRr83r5AoWk5,https://api.spotify.com/v1/tracks/2OlcbqMfxrMRr83r5AoWk5,https://api.spotify.com/v1/audio-analysis/2OlcbqMfxrMRr83r5AoWk5,175693.0,4.0
Hope Sandoval & The Warm Inventions,Drop,7idPuHL1zHdxFWwVrBZCX4,0.301,0.278,5.0,-12.328,1.0,0.0287,0.576,0.195,0.103,0.113,101.087,audio_features,spotify:track:7idPuHL1zHdxFWwVrBZCX4,https://api.spotify.com/v1/tracks/7idPuHL1zHdxFWwVrBZCX4,https://api.spotify.com/v1/audio-analysis/7idPuHL1zHdxFWwVrBZCX4,154853.0,3.0
I Monster,Daydream in Blue - BBC Radio 2 Session,6Ss99CQv1UTE2bM6NmbZh1,0.838,0.178,5.0,-14.818,0.0,0.0646,0.241,0.531,0.0759,0.347,135.319,audio_features,spotify:track:6Ss99CQv1UTE2bM6NmbZh1,https://api.spotify.com/v1/tracks/6Ss99CQv1UTE2bM6NmbZh1,https://api.spotify.com/v1/audio-analysis/6Ss99CQv1UTE2bM6NmbZh1,238733.0,4.0
Iggy Pop,I Want To Go To The Beach,3Jeyxi4v6n8VakOmiG4TPf,0.541,0.278,4.0,-13.701,1.0,0.0266,0.817,0.339,0.142,0.334,76.96,audio_features,spotify:track:3Jeyxi4v6n8VakOmiG4TPf,https://api.spotify.com/v1/tracks/3Jeyxi4v6n8VakOmiG4TPf,https://api.spotify.com/v1/audio-analysis/3Jeyxi4v6n8VakOmiG4TPf,172880.0,4.0
Isbells,Reunite,3FZp9Dzst1a9cnVJuxxtvH,0.59,0.476,1.0,-12.784,0.0,0.0294,0.756,0.208,0.106,0.6,68.161,audio_features,spotify:track:3FZp9Dzst1a9cnVJuxxtvH,https://api.spotify.com/v1/tracks/3FZp9Dzst1a9cnVJuxxtvH,https://api.spotify.com/v1/audio-analysis/3FZp9Dzst1a9cnVJuxxtvH,235720.0,4.0
Nina Simone,Black Is The Color Of My True Love's Hair - Jaffa Remix,7aXIEpFnkQKVloLPx6nalb,0.635,0.722,7.0,-5.744,1.0,0.0561,0.576,0.627,0.169,0.417,172.029,audio_features,spotify:track:7aXIEpFnkQKVloLPx6nalb,https://api.spotify.com/v1/tracks/7aXIEpFnkQKVloLPx6nalb,https://api.spotify.com/v1/audio-analysis/7aXIEpFnkQKVloLPx6nalb,297920.0,4.0
Jazzy Lee,I'm Easy - Quiet Storm Mix,4cT55KgES6go3vnOnxqA43,0.594,0.356,10.0,-10.784,0.0,0.0339,0.413,0.00378,0.197,0.325,132.182,audio_features,spotify:track:4cT55KgES6go3vnOnxqA43,https://api.spotify.com/v1/tracks/4cT55KgES6go3vnOnxqA43,https://api.spotify.com/v1/audio-analysis/4cT55KgES6go3vnOnxqA43,276863.0,4.0
John Grant,Marz,4uzRSdolj6QKoor94A05eu,0.527,0.38,10.0,-10.864,1.0,0.029,0.358,4.76e-05,0.094,0.406,119.952,audio_features,spotify:track:4uzRSdolj6QKoor94A05eu,https://api.spotify.com/v1/tracks/4uzRSdolj6QKoor94A05eu,https://api.spotify.com/v1/audio-analysis/4uzRSdolj6QKoor94A05eu,238000.0,4.0
José González,Heartbeats,11X4Gw3T4hoktVruLgTnm1,0.554,0.15,3.0,-16.746,1.0,0.0338,0.974,0.735,0.0698,0.314,87.956,audio_features,spotify:track:11X4Gw3T4hoktVruLgTnm1,https://api.spotify.com/v1/tracks/11X4Gw3T4hoktVruLgTnm1,https://api.spotify.com/v1/audio-analysis/11X4Gw3T4hoktVruLgTnm1,160240.0,4.0
Junip,The Ghost Of Tom Joad,2B3EoDxoh3kLuhehekwAaj,0.539,0.636,3.0,-7.624,0.0,0.0333,0.704,0.0869,0.129,0.537,88.448,audio_features,spotify:track:2B3EoDxoh3kLuhehekwAaj,https://api.spotify.com/v1/tracks/2B3EoDxoh3kLuhehekwAaj,https://api.spotify.com/v1/audio-analysis/2B3EoDxoh3kLuhehekwAaj,251267.0,4.0
Kid Loco,Pretty Boy Floyd,46phwmvtDdvWujnOoK8rTk,0.478,0.73,1.0,-5.786,1.0,0.0293,0.0115,0.708,0.669,0.249,82.008,audio_features,spotify:track:46phwmvtDdvWujnOoK8rTk,https://api.spotify.com/v1/tracks/46phwmvtDdvWujnOoK8rTk,https://api.spotify.com/v1/audio-analysis/46phwmvtDdvWujnOoK8rTk,311760.0,4.0
Kinobe,Slip Into Something (feat. Ben & Jason),3d9Otxxjac9PcvMXsO63bY,0.368,0.546,7.0,-10.408,1.0,0.0319,0.0549,0.321,0.0811,0.329,86.979,audio_features,spotify:track:3d9Otxxjac9PcvMXsO63bY,https://api.spotify.com/v1/tracks/3d9Otxxjac9PcvMXsO63bY,https://api.spotify.com/v1/audio-analysis/3d9Otxxjac9PcvMXsO63bY,222973.0,4.0
Koop,Koop Island Blues,4K375NCv5eSw7aOM1hgJZn,0.555,0.537,10.0,-9.041,0.0,0.0314,0.731,0.0524,0.287,0.521,79.239,audio_features,spotify:track:4K375NCv5eSw7aOM1hgJZn,https://api.spotify.com/v1/tracks/4K375NCv5eSw7aOM1hgJZn,https://api.spotify.com/v1/audio-analysis/4K375NCv5eSw7aOM1hgJZn,276360.0,4.0
Peter Kruder,Black Baby (DJ-Kicks),18T8qI2S6VA8c4QXPAVr6V,0.586,0.544,6.0,-14.794,0.0,0.08,0.114,0.861,0.325,0.681,167.853,audio_features,spotify:track:18T8qI2S6VA8c4QXPAVr6V,https://api.spotify.com/v1/tracks/18T8qI2S6VA8c4QXPAVr6V,https://api.spotify.com/v1/audio-analysis/18T8qI2S6VA8c4QXPAVr6V,380787.0,4.0
